cep,endereco,numero,bairro,cidade,estado,tipo,complemento,pais,valor,area,quartos,suites,salas,garagem,descricao,imagem,piscina,praia,lazer,gourmet,varanda,quadra,elevador,solarium,vendido,comissao,valor_comissao,corretor,data_venda,proprietario,construtora,telefone,festa
58030970,Avenida Presidente Epitácio Pessoa 1133 Loja 5,396,Estados,João Pessoa,PB,Terreno,,Brasil,211471.47,143,3,2,1,4,,,False,True,False,True,False,False,False,True,True,6.0,12688.2882,Sra. Maria Vitória Silveira,29/05/2023,Vicente Barbosa,0,83942970977,True
58052970,Rua Bancário Sérgio Guerra 900 Loja 103,929,Anatólia,João Pessoa,PB,Apartamento,,Brasil,341909.11,342,5,5,2,3,Aceita carro no negócio,,False,False,False,True,True,False,True,True,True,10.0,34190.911,Ana Lívia Jesus,04/06/2023,Gabriel da Luz,0,83975582890,True
58046543,Rua Arnóbio Maroja,470,Portal do Sol,João Pessoa,PB,Flat,,Brasil,110811.09,241,3,2,2,3,Aceita carro no negócio,,True,True,True,False,False,True,True,False,False,0.0,0.0,,,Maria Cecília Silveira,0,83918050636,True
58010720,Rua Vigário Sarlen,881,Centro,João Pessoa,PB,Terreno,,Brasil,181960.19,210,10,3,1,5,Aceita carro no negócio,,True,True,True,False,True,True,True,True,True,10.0,18196.019,Samuel Rocha,13/03/2023,Samuel Oliveira,0,83915597360,False
58020544,Praça da Independência,625,Tambiá,João Pessoa,PB,Flat,,Brasil,351015.3,144,5,2,2,4,Aceita carro no negócio,,False,False,False,True,False,False,True,False,False,0.0,0.0,,,Bruno Barros,0,83912997975,True
58067200,Rua Ex-Combatente José do Patrocínio de Carvalho,932,Gramame,João Pessoa,PB,Apartamento,,Brasil,191276.13,304,8,5,1,1,,,True,False,False,True,False,False,False,False,True,6.0,11476.5678,Elisa Barbosa,09/05/2023,Breno Cunha,0,83917712729,True
58075590,Rua José de Souto Lima,619,Ernesto Geisel,João Pessoa,PB,Apartamento,,Brasil,271126.39,228,3,1,2,1,Aceita permuta,,False,True,True,True,True,False,True,False,False,0.0,0.0,,,Caroline Teixeira,0,83918130406,False
58011326,Rua Clarice do Nascimento Silva,551,Trincheiras,João Pessoa,PB,Apartamento,,Brasil,159160.32,409,1,1,1,1,,,True,True,False,True,False,False,True,True,False,0.0,0.0,,,Calebe da Rocha,0,839206932,False
58084066,Rua Antônio Alves de Morais,878,Jardim Veneza,João Pessoa,PB,Casa,,Brasil,494639.22,384,9,5,1,5,Aceita carro no negócio,,False,True,True,False,True,False,False,True,True,6.0,29678.3532,Rafael Melo,14/01/2023,Maria Santos,0,8398169499,False
58030900,Avenida Presidente Epitácio Pessoa 1705,644,Estados,João Pessoa,PB,Apartamento,,Brasil,34224.41,278,5,4,3,4,,,False,False,False,True,True,False,False,True,False,0.0,0.0,,,Lucas Gabriel das Neves,0,83967174940,False
58085390,Rua Aurélio Figueiredo,123,Cruz das Armas,João Pessoa,PB,Terreno,,Brasil,257081.54,379,10,1,2,1,Aceita carro no negócio,,False,True,True,False,False,False,False,False,True,6.0,15424.8924,Beatriz Araújo,16/04/2023,Srta. Maria Clara Freitas,0,83923405283,False
58052152,Rua João Francisco de Souza,176,Jardim São Paulo,João Pessoa,PB,Flat,,Brasil,236113.43,128,3,5,1,2,,,False,True,True,False,True,True,False,True,False,0.0,0.0,,,Danilo Santos,0,83951756092,True
58074660,Rua Tenente Luiz Batista de Oliveira,488,José Américo de Almeida,João Pessoa,PB,Flat,,Brasil,241731.41,428,8,3,3,1,Aceita carro no negócio,,False,True,False,True,True,False,True,True,False,0.0,0.0,,,Arthur Correia,0,83962310676,True
58020650,Rua Avelino Cunha,833,Tambiá,João Pessoa,PB,Apartamento,,Brasil,316498.86,389,6,5,2,3,Aceita carro no negócio,,False,False,False,True,False,False,False,True,True,1.0,3164.9886,Gustavo Henrique da Rocha,04/04/2023,Maria Clara Barbosa,0,83989401712,False
58046088,Rua Bancário Elias Feliciano Madruga,550,Altiplano Cabo Branco,João Pessoa,PB,Apartamento,,Brasil,189802.65,141,4,1,2,4,Aceita permuta,,True,False,True,True,False,False,False,True,False,0.0,0.0,,,Guilherme Moraes,0,83921371605,True
58056000,Rua Doutor Euclides Neiva de Oliveira,700,Mangabeira,João Pessoa,PB,Casa,,Brasil,207070.27,372,3,4,2,5,Aceita carro no negócio,,True,True,False,True,False,False,False,True,True,9.0,18636.3243,Ryan Gonçalves,30/04/2023,Agatha Cardoso,0,83982157726,True
58015490,Rua Doutor Alexandre Seixas Maia,499,Jaguaribe,João Pessoa,PB,Casa,,Brasil,442058.92,466,4,3,2,2,Aceita permuta,,True,True,False,False,True,False,True,True,False,0.0,0.0,,,Emanuella Almeida,0,83991333419,True
58062200,Rua Aposentada Josefa Mesquita da Silva,506,Paratibe,João Pessoa,PB,Apartamento,,Brasil,303057.1,312,8,2,1,2,Aceita carro no negócio,,False,True,True,True,True,True,False,True,True,4.0,12122.284,Srta. Ana Júlia Martins,25/11/2022,Ana Luiza Lopes,0,83926462265,True
58052149,Rua Pedro Batista do Nascimento,499,Jardim Cidade Universitária,João Pessoa,PB,Terreno,,Brasil,65946.5,171,9,3,2,1,,,False,False,False,True,False,True,True,False,False,0.0,0.0,,,Nicole Nunes,0,83931950024,True
58038140,Avenida Guarabira,969,Manaíra,João Pessoa,PB,Apartamento,,Brasil,109057.78,183,7,2,1,5,Aceita carro no negócio,,False,True,True,True,True,False,False,False,True,1.0,1090.5778,Agatha da Conceição,11/02/2023,Srta. Mariane Duarte,0,83927121813,True
58084080,Rua João Barbalho,838,Jardim Veneza,João Pessoa,PB,Flat,,Brasil,447274.25,123,8,2,2,5,Aceita carro no negócio,,True,True,True,False,False,False,False,True,False,0.0,0.0,,,Bruno Gomes,0,83953500802,True
58077270,Rua Universitário Marconi Rodrigues Freire,306,Cuiá,João Pessoa,PB,Terreno,,Brasil,203248.13,430,4,3,3,4,,,False,True,True,True,False,False,False,False,True,7.0,14227.3691,Enzo Gabriel da Mota,12/08/2022,Dra. Helena da Paz,0,83917716361,False
58053030,Rua Rita Alves Batista,360,Água Fria,João Pessoa,PB,Terreno,,Brasil,11233.67,473,2,3,3,5,,,False,True,False,False,False,False,False,False,False,0.0,0.0,,,João Vitor Correia,0,8394530044,False
58027505,Rua São Pedro,612,Alto do Céu,João Pessoa,PB,Casa,,Brasil,349719.04,161,3,1,1,2,Aceita permuta,,True,True,True,True,True,True,False,True,True,4.0,13988.7616,Benício Oliveira,27/04/2023,Natália Nunes,0,83962605688,True
58027497,Rua Lauro Firmino da Silva,979,Mandacaru,João Pessoa,PB,Casa,,Brasil,389204.47,171,5,2,1,2,Aceita permuta,,False,True,True,True,True,False,False,True,True,5.0,19460.2235,Maria Eduarda Peixoto,15/04/2023,Clara da Rocha,0,83920773774,True
58062090,Avenida Jacarandá,742,Paratibe,João Pessoa,PB,Apartamento,,Brasil,350720.65,75,4,5,1,2,Aceita permuta,,False,True,True,True,False,False,True,True,True,3.0,10521.6195,Maria Alice Rezende,04/01/2023,Isabel Ramos,0,83977012024,True
58037720,Rua Paulo Costa Lima,965,Jardim Oceania,João Pessoa,PB,Flat,,Brasil,354821.66,117,8,4,2,2,Aceita carro no negócio,,False,True,True,True,False,True,False,True,False,0.0,0.0,,,Dr. Luigi Silva,0,83973472893,True
58088784,Rua Anisberto Lins de Albuquerque,849,Oitizeiro,João Pessoa,PB,Apartamento,,Brasil,178953.53,488,5,0,1,1,Aceita carro no negócio,,True,True,False,False,True,False,False,False,False,0.0,0.0,,,Rafael Nascimento,0,83966443928,False
58085570,Rua Leopoldo Mesquita,230,Cruz das Armas,João Pessoa,PB,Apartamento,,Brasil,108145.82,95,9,0,1,5,,,False,True,False,True,False,False,False,False,True,1.0,1081.4582,Dr. Bernardo Costa,21/04/2023,Laura Barros,0,83981020792,False
58076342,Rua Maria da Penha Freire Guimarães,666,João Paulo II,João Pessoa,PB,Casa,,Brasil,212097.36,184,2,2,3,1,Aceita permuta,,False,False,True,True,True,False,False,False,True,9.0,19088.7624,Rodrigo Rocha,22/05/2023,Nina Pinto,0,83975079095,True
58037408,Rua Vereador José Francisco de Figueiredo,338,Jardim Oceania,João Pessoa,PB,Terreno,,Brasil,26576.64,422,9,0,2,2,Aceita carro no negócio,,False,True,False,False,False,False,False,True,False,0.0,0.0,,,Dr. Kevin Rezende,0,83970705658,False
58075010,Rua Pastor Misael Jacomé Cavalcanti,794,Ernesto Geisel,João Pessoa,PB,Flat,,Brasil,182341.75,222,3,1,2,5,Aceita carro no negócio,,False,False,True,True,False,False,False,True,False,0.0,0.0,,,Sra. Emanuella Araújo,0,83994602456,True
58064155,Rua Professora Maria Emília Alves de Souza,164,Valentina de Figueiredo,João Pessoa,PB,Apartamento,,Brasil,189156.53,375,10,3,1,1,,,True,False,False,True,True,False,True,False,False,0.0,0.0,,,Yago Nascimento,0,83943357056,False
58059324,Rua Nancy Gomes Montenegro,416,Mangabeira,João Pessoa,PB,Terreno,,Brasil,464446.97,316,10,1,1,4,Aceita carro no negócio,,True,True,False,False,True,False,False,False,True,1.0,4644.4697,Clara Almeida,03/12/2022,Larissa da Paz,0,83984657738,True
58078100,Rua Desembargador João Santa Cruz de Oliveira,916,Funcionários,João Pessoa,PB,Casa,,Brasil,115775.62,116,10,2,2,3,Aceita carro no negócio,,True,True,False,False,True,False,False,False,True,7.0,8104.2934,Valentina da Rocha,23/01/2023,Gabrielly Caldeira,0,83993974109,False
58028872,Rua Juiz Ananias Pordeus Gadelha,719,Ipês,João Pessoa,PB,Casa,,Brasil,225770.08,460,2,2,1,3,,,False,True,False,True,False,False,True,False,True,2.0,4515.4016,Larissa Alves,05/06/2023,Eduarda Carvalho,0,83956858698,False
58059828,Rua Praia do Miramar,202,Mangabeira,João Pessoa,PB,Terreno,,Brasil,480147.4,156,8,3,3,4,Aceita carro no negócio,,True,False,True,True,False,False,False,False,False,0.0,0.0,,,Sra. Marcela Martins,0,83959701594,False
58013342,Rua Borja Peregrino,215,Centro,João Pessoa,PB,Casa,,Brasil,398808.2,386,6,4,1,5,Aceita carro no negócio,,False,False,False,False,False,True,False,False,True,10.0,39880.82,Raquel Duarte,26/01/2023,Rodrigo Pereira,0,8395222137,True
58081160,Rua Heitor Gusmão,986,Costa e Silva,João Pessoa,PB,Terreno,,Brasil,360230.14,131,4,2,3,5,,,True,True,False,False,False,False,False,False,True,6.0,21613.8084,Erick Vieira,20/04/2023,Marina Novaes,0,83939054423,True
58083623,Rua Guatemala,597,Indústrias,João Pessoa,PB,Flat,,Brasil,342336.94,247,9,4,1,3,Aceita permuta,,False,True,False,False,True,True,False,False,True,10.0,34233.694,Giovanna Porto,20/04/2023,Alexia Novaes,0,83979850094,True
58075509,Rua Severino Feliciano da Silva,503,Ernesto Geisel,João Pessoa,PB,Casa,,Brasil,160139.8,127,6,4,2,3,Aceita carro no negócio,,False,True,True,False,True,True,False,True,True,7.0,11209.786,Letícia da Paz,17/12/2022,Yago Melo,0,83980050001,False
58059124,Rua Amadeu Leopoldino de Mendonça,922,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,408822.42,389,9,5,3,4,,,False,True,True,False,True,False,False,False,True,6.0,24529.3452,Helena Almeida,12/03/2023,Ana Carolina Fogaça,0,83941814433,True
58046131,Rua Joice Kelly de Azevedo,839,Altiplano Cabo Branco,João Pessoa,PB,Flat,,Brasil,476143.94,448,9,4,2,5,Aceita carro no negócio,,False,False,False,False,False,True,False,True,True,9.0,42852.9546,Alexia Gonçalves,17/10/2022,Ana Lívia Peixoto,0,83967103570,True
58056575,Rua Marly Félix do Nascimento,155,Mangabeira,João Pessoa,PB,Terreno,,Brasil,5641.14,309,5,4,3,4,Aceita permuta,,False,True,False,True,True,True,False,True,True,5.0,282.057,Vitor Gabriel das Neves,21/05/2023,Beatriz da Rosa,0,83980355478,False
58037788,Rua Waldir Braga,321,Jardim Oceania,João Pessoa,PB,Terreno,,Brasil,437813.88,341,1,5,2,3,,,True,True,True,False,False,True,False,True,True,4.0,17512.5552,Lavínia Teixeira,09/12/2022,Helena da Cruz,0,83979299496,False
58090260,Rua Durval Coutinho,683,Alto do Mateus,João Pessoa,PB,Flat,,Brasil,210083.09,237,5,3,2,1,Aceita permuta,,False,True,True,False,True,False,True,True,False,0.0,0.0,,,Nicole Azevedo,0,83915834092,False
58038270,Avenida Jacinto Dantas,410,Manaíra,João Pessoa,PB,Terreno,,Brasil,294513.26,376,10,5,3,3,Aceita carro no negócio,,True,True,False,True,False,True,False,False,True,4.0,11780.5304,Sr. Gabriel Pereira,09/01/2023,Maria Clara Cardoso,0,83920805167,False
58010480,Praça Antenor Navarro,871,Varadouro,João Pessoa,PB,Casa,,Brasil,137460.29,280,4,1,1,5,Aceita permuta,,True,False,False,True,False,True,True,True,True,7.0,9622.2203,Diego Araújo,28/05/2023,Isadora Almeida,0,83946756600,False
58090810,Rua José Gomes de Abreu,146,Alto do Mateus,João Pessoa,PB,Flat,,Brasil,146825.63,455,4,4,2,2,Aceita carro no negócio,,True,False,True,True,False,True,True,False,False,0.0,0.0,,,Daniel Freitas,0,83920639429,False
58051520,Rua Maria das Dores Espínola,787,Bancários,João Pessoa,PB,Flat,,Brasil,360650.77,83,5,3,2,5,Aceita carro no negócio,,False,True,True,False,True,True,True,True,False,0.0,0.0,,,Diogo Nogueira,0,83917296856,False
58033160,Conjunto Danilo Luna,145,Brisamar,João Pessoa,PB,Terreno,,Brasil,384094.33,192,7,2,1,4,Aceita permuta,,False,True,True,True,False,False,False,False,True,2.0,7681.8866,Dr. Otávio Rocha,16/09/2022,Sr. Augusto Nascimento,0,83912104701,False
58025345,Vila Japonesa,287,Treze de Maio,João Pessoa,PB,Apartamento,,Brasil,279841.63,301,9,3,1,1,Aceita carro no negócio,,True,False,False,True,False,False,False,True,True,3.0,8395.2489,Gustavo Mendes,21/08/2022,Fernando Cardoso,0,83953866591,True
58074120,Rua Otávio Félix Pereira,759,José Américo de Almeida,João Pessoa,PB,Apartamento,,Brasil,218034.57,310,4,5,3,3,Aceita carro no negócio,,True,False,True,False,False,False,True,True,False,0.0,0.0,,,Raquel Ribeiro,0,83931675612,True
58056650,Rua Ilustrador Noé Vieira de Almeida,656,Mangabeira,João Pessoa,PB,Flat,,Brasil,355941.45,451,5,0,1,3,Aceita carro no negócio,,False,False,True,True,False,False,True,False,False,0.0,0.0,,,Dr. Yago Rodrigues,0,83925262056,True
58027423,Vila Figueiredo,789,Mandacaru,João Pessoa,PB,Casa,,Brasil,275243.87,93,8,3,2,1,Aceita permuta,,True,True,True,True,False,False,True,False,False,0.0,0.0,,,Vitória Costa,0,83970585876,True
58068438,Rua Sargento Carlos Moreira de Oliveira,790,Gramame,João Pessoa,PB,Apartamento,,Brasil,161165.59,114,5,1,2,3,Aceita carro no negócio,,True,True,True,False,False,False,True,False,True,1.0,1611.6559,Kevin Lima,21/05/2023,Sofia Nascimento,0,83973084191,False
58057500,Conjunto Tarcísio Burity,288,Mangabeira,João Pessoa,PB,Casa,,Brasil,208201.09,365,8,2,1,2,Aceita permuta,,False,False,False,True,False,True,True,True,True,7.0,14574.0763,Sr. Heitor Sales,05/06/2023,Isis da Mata,0,83973084361,True
58088550,Rua Santo Amaro,289,Oitizeiro,João Pessoa,PB,Casa,,Brasil,115890.94,220,2,3,3,3,Aceita permuta,,False,False,True,True,True,True,True,False,False,0.0,0.0,,,João Felipe Carvalho,0,83979076965,False
58071590,Rua Desportista Napoleão Duré,442,Cristo Redentor,João Pessoa,PB,Apartamento,,Brasil,150546.97,146,1,0,3,4,Aceita permuta,,False,True,False,False,True,True,True,True,False,0.0,0.0,,,Sr. Luiz Felipe Lopes,0,83970319202,False
58040215,Vila Quintino Bocaiúva,738,Torre,João Pessoa,PB,Apartamento,,Brasil,418490.67,457,6,5,3,3,Aceita permuta,,False,True,True,True,True,False,True,True,False,0.0,0.0,,,Augusto Alves,0,83959665934,True
58067372,Rua Bonifácio Ferreira de Araújo,974,Gramame,João Pessoa,PB,Casa,,Brasil,153212.16,357,1,5,2,3,,,False,True,False,True,False,True,False,False,True,10.0,15321.216,Kaique Pires,28/05/2023,Eduarda Freitas,0,83912747627,False
58057310,Rua Julieta de Albuquerque Pereira,897,Mangabeira,João Pessoa,PB,Casa,,Brasil,184704.49,138,7,3,3,1,Aceita permuta,,True,True,True,False,True,True,True,True,False,0.0,0.0,,,Benício Almeida,0,83978409484,True
58063255,Rua Ivonete Mousinho Almeida,297,Valentina de Figueiredo,João Pessoa,PB,Apartamento,,Brasil,452003.95,448,3,4,3,4,Aceita carro no negócio,,False,True,False,True,False,True,False,True,False,0.0,0.0,,,João Cunha,0,83983777881,False
58025320,Rua José Gonçalves,763,Treze de Maio,João Pessoa,PB,Apartamento,,Brasil,88063.81,372,10,0,3,4,,,False,False,True,True,False,False,False,False,False,0.0,0.0,,,Ana Julia Monteiro,0,83964770942,False
58031060,Rua Professor José Gama Prado,169,Pedro Gondim,João Pessoa,PB,Terreno,,Brasil,18832.68,80,4,2,2,4,Aceita carro no negócio,,True,False,False,False,True,True,False,False,False,0.0,0.0,,,Samuel da Conceição,0,83984351341,False
58050050,Avenida Rubens Saldanha,571,Castelo Branco,João Pessoa,PB,Apartamento,,Brasil,57521.15,171,3,2,3,1,Aceita carro no negócio,,False,False,False,False,True,True,False,True,False,0.0,0.0,,,Agatha da Mata,0,83991072807,True
58059388,Rua Maria Nunes Marques,919,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,365091.69,107,8,1,3,1,Aceita carro no negócio,,True,True,False,False,True,False,False,True,True,5.0,18254.5845,Lavínia Rocha,24/07/2022,Davi Lucas Novaes,0,83918509742,False
58081296,Rua Francisco Vitória,777,Costa e Silva,João Pessoa,PB,Terreno,,Brasil,295508.9,142,1,0,3,3,,,True,False,True,False,True,True,False,True,True,5.0,14775.445,Ana Sophia Azevedo,27/12/2022,Sofia Ramos,0,83989361012,True
58030410,Rua Maria Batista de Medeiros,264,Estados,João Pessoa,PB,Casa,,Brasil,159748.91,459,5,1,2,3,Aceita carro no negócio,,True,True,True,False,False,True,False,False,True,4.0,6389.9564,João Gabriel Cardoso,18/02/2023,Dr. Marcos Vinicius Barbosa,0,8399983150,False
58085000,Avenida Cruz das Armas,791,Cruz das Armas,João Pessoa,PB,Apartamento,,Brasil,327954.36,298,1,3,1,5,Aceita permuta,,True,True,True,True,False,False,False,False,True,2.0,6559.0872,Ana Laura Viana,17/05/2023,Ana Sophia Souza,0,83958439106,False
58059324,Rua Nancy Gomes Montenegro,978,Mangabeira,João Pessoa,PB,Flat,,Brasil,422658.76,263,7,2,3,3,Aceita carro no negócio,,False,False,False,True,True,True,False,True,False,0.0,0.0,,,Luiz Miguel das Neves,0,83912924708,False
58082010,Avenida Chesf,611,Distrito Industrial,João Pessoa,PB,Flat,,Brasil,386847.08,249,10,2,1,4,,,False,False,True,True,False,False,True,False,False,0.0,0.0,,,Srta. Ana Lívia Monteiro,0,83986611431,False
58027584,Rua Ailton Cesário,693,Alto do Céu,João Pessoa,PB,Apartamento,,Brasil,384764.63,480,3,2,2,2,Aceita carro no negócio,,True,False,True,False,False,True,False,False,False,0.0,0.0,,,Cauã Vieira,0,839403589,False
58084182,Rua Osvaldo Ferreira Espínola,898,Jardim Veneza,João Pessoa,PB,Flat,,Brasil,8078.7,211,5,5,1,5,Aceita carro no negócio,,True,False,False,False,False,False,True,False,False,0.0,0.0,,,Luiz Henrique Vieira,0,83911224962,True
58059245,Rua Maria Isabel Ribeiro,159,Mangabeira,João Pessoa,PB,Apartamento,,Brasil,234980.03,473,4,2,2,4,,,False,True,True,False,False,False,True,False,False,0.0,0.0,,,Caio Barbosa,0,83961708547,True
58053195,Rua Francisco Alves da Nóbrega,462,Água Fria,João Pessoa,PB,Flat,,Brasil,272088.99,223,5,2,1,3,Aceita permuta,,True,True,False,True,False,False,True,True,True,8.0,21767.1192,Cecília Alves,08/05/2023,Daniela Cardoso,0,83944603085,False
58079630,Rua Odon Gomes Albuquerque,239,Funcionários,João Pessoa,PB,Flat,,Brasil,393176.35,404,3,1,3,3,Aceita carro no negócio,,True,False,True,True,True,True,True,False,True,9.0,35385.8715,Sr. Breno da Cunha,05/06/2023,Luiza Ferreira,0,83976649463,False
58045250,Rua Antônio Carlos Araújo,554,Cabo Branco,João Pessoa,PB,Terreno,,Brasil,59655.48,358,5,3,3,5,Aceita carro no negócio,,False,True,True,False,False,True,True,False,True,8.0,4772.4384,Nina Cunha,24/05/2023,Nina Dias,0,83948504405,False
58083040,Rua dos Industriários,206,Indústrias,João Pessoa,PB,Casa,,Brasil,98262.21,409,3,3,2,3,Aceita permuta,,True,False,False,True,False,False,True,True,False,0.0,0.0,,,Joana Nascimento,0,8397634282,True
58058590,Rua Doméstica Carmélia Marinho Pereira,210,Mangabeira,João Pessoa,PB,Casa,,Brasil,182263.03,377,1,3,2,2,,,True,False,True,False,False,False,True,False,True,7.0,12758.4121,Dr. Ryan Ramos,25/01/2023,Bruno Costa,0,839536805,True
58060020,Rua Francisco Henrique da Silva,906,Barra de Gramame,João Pessoa,PB,Casa,,Brasil,342433.84,123,9,5,3,4,,,True,True,True,False,True,True,False,True,True,4.0,13697.3536,Pedro Henrique Martins,02/11/2022,Dra. Ana Pereira,0,83943183475,True
58071050,Rua Riviera,170,Cristo Redentor,João Pessoa,PB,Terreno,,Brasil,215360.61,367,1,4,2,2,Aceita carro no negócio,,False,False,True,False,True,True,True,True,True,1.0,2153.6061,Agatha da Luz,18/05/2023,Mirella Alves,0,83958042711,False
58057088,Rua Maria Noêmia Souza Holanda,284,Mangabeira,João Pessoa,PB,Terreno,,Brasil,286873.77,383,10,5,2,4,Aceita carro no negócio,,True,False,True,True,False,False,True,False,True,10.0,28687.377,Ana Carolina Monteiro,04/06/2023,Maria Alice Rocha,0,83987780854,True
